timestamp,std
1658380870000,0.0
1658380880000,5.087053797973986e-06
1658380890000,4.4659375653931874e-07
1658380900000,4.5175395145307744e-07
1658380910000,1.3877787807814457e-17
1658380920000,2.5219040425862205e-06
1658380930000,1.6393596310771396e-06
1658380940000,6.126550908850402e-06
1658380950000,0.0
1658380960000,0.0
1658380970000,5.000000000005e-07
1658380980000,1.3877787807814457e-17
1658380990000,4.06116431034113e-07
1658381000000,4.609772228648933e-06
1658381010000,5.499999999998562e-06
1658381020000,7.453559925006754e-07
1658381030000,0.0
1658381040000,1.7670606869980326e-05
1658381050000,4.3131818859489e-06
1658381060000,0.0
1658381070000,4.998298387198156e-06
1658381080000,0.0
1658381090000,1.1581216148314152e-05
1658381100000,0.0
1658381110000,1.824656076598094e-07
1658381120000,2.0393111999252699e-07
1658381130000,2.4819347291946147e-06
1658381140000,6.65183535426608e-06
1658381150000,3.330165161066714e-06
1658381160000,8.518354200007719e-07
1658381170000,1.647631658667925e-05
1658381180000,9.999999999940612e-07
1658381190000,0.0
1658381200000,4.003085229926631e-06
1658381210000,4.7140452079150315e-07
1658381220000,6.633249580717432e-07
1658381230000,0.0
1658381240000,5.000000000005e-07
1658381250000,3.3071891388340456e-07
1658381260000,6.9749551969888845e-06
1658381270000,7.310467983027578e-06
1658381280000,0.0
1658381290000,1.984313483295838e-06
1658381300000,4.234087859266403e-06
1658381310000,1.1949206177849521e-05
1658381320000,4.330127018866431e-07
1658381330000,3.142696805276688e-07
1658381340000,0.0
1658381350000,7.314487685670026e-06
1658381360000,1.0156759488810164e-05
1658381370000,1.490454054039129e-06
1658381380000,0.0
1658381390000,0.0
1658381400000,4.330127018926524e-07
1658381410000,4.317277948995569e-06
1658381420000,1.743559577418013e-06
1658381430000,4.841229182764113e-07
1658381440000,4.979295977324671e-07
1658381450000,5.000000000005e-07
1658381460000,3.1989367232112342e-06
1658381470000,4.245913067620279e-06
1658381480000,2.6381811916517513e-06
1658381490000,1.936491673105645e-06
1658381500000,0.0
1658381510000,3.7361990944610695e-06
1658381520000,5.000000000005e-07
1658381530000,0.0
1658381540000,5.000000000005e-07
1658381550000,9.112901991076795e-06
1658381560000,4.446925671627103e-06
1658381570000,0.0
1658381580000,1.2848321488805269e-06
1658381590000,1.5720847996465485e-06
1658381600000,5.914759082159696e-06
1658381610000,5.076576237738965e-06
1658381620000,4.5175395145307744e-07
1658381630000,4.652687395472927e-06
1658381640000,3.999999999948489e-07
1658381650000,1.0703270528208675e-06
1658381660000,4.898979485571256e-07
1658381670000,0.0
1658381680000,4.615384615389231e-07
1658381690000,0.0
1658381700000,2.211083193572478e-06
1658381710000,0.0
1658381720000,1.3877787807814457e-17
1658381730000,3.499271061073763e-07
1658381740000,4.479032082392563e-07
1658381750000,4.7140452079150315e-07
1658381760000,5.300440977521971e-06
1658381770000,5.212804747289541e-06
1658381780000,4.5144396428831334e-06
1658381790000,6.834676493304862e-06
1658381800000,6.492110596717035e-06
1658381810000,4.810456929213158e-07
1658381820000,5.664883855021986e-06
1658381830000,7.592027982627842e-07
1658381840000,6.583224360085968e-06
1658381850000,2.6646935501086295e-07
1658381860000,1.2792042981349418e-06
1658381870000,6.4137426417466275e-06
1658381880000,4.428565045884831e-06
1658381890000,4.944132324729929e-06
1658381900000,3.840572873938145e-07
1658381910000,6.678725320062954e-06
1658381920000,1.3877787807814457e-17
1658381930000,3.3695944365228036e-06
1658381940000,3.3795691446290356e-06
1658381950000,4.582575694960423e-07
1658381960000,1.8413532299529888e-06
1658381970000,3.5327043465305234e-06
1658381980000,1.4363101223223352e-05
1658381990000,1.825051466241234e-06
1658382000000,1.1198535717496418e-05
1658382010000,1.0128288217769914e-05
1658382020000,5.786635944617578e-06
1658382030000,3.681558805219291e-06
1658382040000,9.958591954649342e-07
1658382050000,5.389391586712809e-06
1658382060000,2.8331971644867154e-06
1658382070000,2.538559871827334e-06
1658382080000,7.4228671627682985e-06
1658382090000,2.5092421756982167e-06
1658382100000,2.165063509463262e-06
1658382110000,4.948716593058884e-07
1658382120000,3.0379319181091615e-06
1658382130000,4.163001142497004e-06
1658382140000,2.483213967177879e-06
1658382150000,0.0
1658382160000,3.570714214274996e-07
1658382170000,4.655888306043447e-06
1658382180000,1.7578395831247947e-06
1658382190000,5.663602112515338e-06
1658382200000,1.3535960336149922e-06
1658382210000,4.8037890137822505e-06
1658382220000,4.823763889365081e-07
1658382230000,6.093915200355691e-06
1658382240000,2.824018431189066e-06
1658382250000,1.81932651813098e-06
1658382260000,7.877368218938538e-06
1658382270000,9.27024810887885e-07
1658382280000,4.330127018926524e-07
1658382290000,0.0
1658382300000,1.800848565416327e-06
1658382310000,4.791574237504342e-07
1658382320000,0.0
1658382330000,2.2906142364565464e-07
1658382340000,4.1573970964196483e-07
1658382350000,2.0150319595815527e-06
1658382360000,3.812200410831966e-07
1658382370000,1.787923414262074e-06
1658382380000,3.173446017409207e-06
1658382390000,3.174416966452685e-06
1658382400000,1.1601920989093098e-05
1658382410000,1.430099403679204e-06
1658382420000,7.295051595275532e-06
1658382430000,8.519165292765702e-07
1658382440000,2.7638539919655975e-07
1658382450000,4.562071897723664e-06
1658382460000,1.0459652922084401e-05
1658382470000,1.2811266308345645e-05
1658382480000,2.659109188806927e-06
1658382490000,3.4807406619196978e-06
1658382500000,0.0
1658382510000,2.58970987220698e-06
1658382520000,7.262919523174238e-07
1658382530000,1.647678290809656e-06
1658382540000,2.5795970591663635e-06
1658382550000,8.569568250509876e-07
1658382560000,2.682774480193783e-06
1658382570000,6.200280877810619e-06
1658382580000,0.0
1658382590000,3.409545424249874e-06
1658382600000,6.285393610553376e-07
1658382610000,0.0
1658382620000,5.862318825082867e-06
1658382630000,4.898979485503268e-07
1658382640000,4.999999999935612e-07
1658382650000,1.2095817532319447e-05
1658382660000,6.183849933495574e-06
1658382670000,0.0
1658382680000,2.9297326385440875e-06
1658382690000,5.922702086042772e-06
1658382700000,3.2878438763714926e-06
1658382710000,0.0
1658382720000,1.1136330241136552e-05
1658382730000,1.7702505043294948e-06
1658382740000,0.0
1658382750000,5.000000000005e-07
1658382760000,6.446704584518731e-06
1658382770000,8.105706590968278e-06
1658382780000,7.3572103696615305e-06
1658382790000,2.34608870919579e-06
1658382800000,3.7019024342400002e-06
1658382810000,1.7106361367761456e-06
1658382820000,5.865980073457582e-06
1658382830000,5.105123283235398e-06
1658382840000,4.089926649707861e-06
1658382850000,1.9689252567516173e-06
1658382860000,2.871846096152251e-06
1658382870000,4.176122603563168e-06
1658382880000,5.000000000005e-07
1658382890000,4.1573970964196483e-07
1658382900000,4.795650517799916e-06
1658382910000,6.625382374624202e-06
1658382920000,1.3202482931475587e-06
1658382930000,6.098837362140915e-06
1658382940000,1.6733200530631896e-06
1658382950000,1.4171602733493922e-05
1658382960000,4.472135954997846e-06
1658382970000,1.474113421900494e-06
1658382980000,4.7140452079150315e-07
1658382990000,1.2302845199396064e-06
1658383000000,3.934651379914765e-06
1658383010000,6.814533720108984e-06
1658383020000,4.4536177141556864e-07
1658383030000,0.0
1658383040000,0.0
1658383050000,0.0
1658383060000,1.9807749462645205e-06
1658383070000,2.808914381037522e-06
1658383080000,1.5789412767929472e-06
1658383090000,4.6482951928087794e-07
1658383100000,4.1032590332455535e-07
1658383110000,1.3000000000013e-06
1658383120000,6.267060049711173e-06
1658383130000,6.038197893001822e-06
1658383140000,3.3951942138827233e-06
1658383150000,4.769696007089497e-07
1658383160000,5.000000000005e-07
1658383170000,1.6000000000016004e-06
1658383180000,3.0000000000030005e-07
1658383190000,3.5815499438090867e-06
1658383200000,8.143851303266743e-07
1658383210000,5.289255031396711e-06
1658383220000,1.7141982574236478e-07
1658383230000,6.666213317917302e-06
1658383240000,4.221572399634428e-06
1658383250000,4.582575694960423e-07
1658383260000,4.841229182764113e-07
1658383270000,4.205186529748616e-06
1658383280000,0.0
1658383290000,5.000000000005e-07
1658383300000,4.053933275228519e-06
1658383310000,2.357022603957516e-06
1658383320000,0.0
1658383330000,2.4206145913820564e-07
1658383340000,2.5141574442213503e-06
1658383350000,7.856742013191719e-07
1658383360000,0.0
1658383370000,4.3588989435450325e-07
1658383380000,4.330127018926524e-07
1658383390000,1.5050933932636418e-06
1658383400000,5.198290317231426e-06
1658383410000,2.7692307692279334e-06
1658383420000,2.0351189834633e-06
1658383430000,7.862896722755951e-06
1658383440000,1.0566456359631886e-05
1658383450000,2.4567010018940397e-07
1658383460000,1.8330302779841692e-06
1658383470000,0.0
1658383480000,2.1650635094632617e-06
1658383490000,0.0
1658383500000,0.0
1658383510000,1.3185296387137994e-06
1658383520000,2.9293881407008825e-06
1658383530000,3.726779962503377e-07
1658383540000,0.0
1658383550000,5.000000000005e-07
1658383560000,3.3071891388340456e-07
1658383570000,4.330127018926524e-07
1658383580000,1.4472990555573536e-06
1658383590000,3.142696805276688e-07
1658383600000,4.810456929213157e-07
1658383610000,2.825663638862627e-06
1658383620000,4.4163136811817685e-06
1658383630000,1.1226143441399298e-05
1658383640000,0.0
1658383650000,1.0696383957102307e-05
1658383660000,5.2034171721799175e-06
1658383670000,6.59045067940165e-06
1658383680000,3.5995370072634337e-06
1658383690000,3.5468643776729623e-06
1658383700000,5.770142585285344e-06
1658383710000,6.805952369381512e-06
1658383720000,0.0
1658383730000,4.969039950004502e-07
1658383740000,1.8621105287542795e-06
1658383750000,5.000000000005e-07
1658383760000,7.010558393882751e-06
1658383770000,1.2036980056799327e-06
1658383780000,1.1086139739842341e-06
1658383790000,1.0662189142895015e-06
1658383800000,0.0
1658383810000,4.276672837097273e-06
1658383820000,4.079215610878307e-06
1658383830000,9.502065891044617e-07
1658383840000,4.7140452079150315e-07
1658383850000,0.0
1658383860000,4.898979485571256e-07
1658383870000,0.0
1658383880000,1.6996731711992948e-06
1658383890000,1.510496607076449e-06
1658383900000,9.657304676306546e-06
1658383910000,0.0
1658383920000,2.738295800110698e-06
1658383930000,0.0
1658383940000,7.162938803848276e-06
1658383950000,3.952135772289581e-06
1658383960000,5.000000000005e-07
1658383970000,5.465943944998056e-06
1658383980000,3.8510059612477275e-06
1658383990000,3.449757447459864e-06
1658384000000,3.3071891388340456e-07
1658384010000,3.5334412547284118e-06
1658384020000,0.0
1658384030000,4.7140452079150315e-07
1658384040000,6.613397328261842e-06
1658384050000,4.1573970964196483e-07
1658384060000,2.293953404543688e-06
1658384070000,4.714045207849611e-07
1658384080000,2.7755575615628914e-17
1658384090000,2.099562636673395e-06
1658384100000,4.184037863058228e-06
1658384110000,2.7218163096850164e-06
1658384120000,9.938079900009005e-07
1658384130000,2.3570226039509736e-06
1658384140000,5.12195031213244e-06
1658384150000,3.887301263230253e-06
1658384160000,3.49734255666544e-06
1658384170000,2.1496729402401627e-06
1658384180000,6.687211142698462e-07
1658384190000,4.57925758174773e-06
1658384200000,5.2094998693615155e-06
1658384210000,4.3583891009813016e-06
1658384220000,1.2693213732469572e-05
1658384230000,0.0
1658384240000,4.859012245301341e-06
1658384250000,3.3695944365228036e-06
1658384260000,0.0
1658384270000,4.330127018926524e-07
1658384280000,0.0
1658384290000,0.0
1658384300000,4.330127018926524e-07
1658384310000,1.6487264902888982e-05
1658384320000,1.3877787807814457e-17
1658384330000,2.5098145300164812e-06
1658384340000,3.52639105662943e-06
1658384350000,2.7755575615628914e-17
1658384360000,4.2132504423516445e-07
1658384370000,0.0
1658384380000,6.955949715709795e-06
1658384390000,5.704768066936874e-07
1658384400000,1.374772708488127e-06
1658384410000,1.114331879285775e-06
1658384420000,4.7140452079150315e-07
1658384430000,6.285393610553376e-07
1658384440000,1.1401754251002783e-06
1658384450000,1.4907119850013507e-06
1658384460000,4.969039950004502e-07
1658384470000,5.000000000005e-07
1658384480000,0.0
1658384490000,0.0
1658384500000,0.0
1658384510000,4.402735859096295e-06
1658384520000,0.0
1658384530000,1.9166296950017367e-06
1658384540000,4.868942105040627e-06
1658384550000,7.204861872520804e-06
1658384560000,4.330127018926524e-07
1658384570000,4.0000000000040005e-07
1658384580000,2.0611940010730727e-06
1658384590000,5.000000000005e-07
1658384600000,6.666666666673334e-07
1658384610000,3.325917677130876e-06
1658384620000,3.1175528547997222e-06
1658384630000,1.8856180831660126e-06
1658384640000,1.0555461589913791e-05
1658384650000,1.583206119116995e-05
1658384660000,4.517539514530774e-07
1658384670000,7.0621243262916504e-06
1658384680000,7.1727215116936985e-06
1658384690000,4.856209060569413e-07
1658384700000,2.407986710929194e-06
1658384710000,0.0
1658384720000,8.952721861736778e-07
1658384730000,7.340905181855756e-07
1658384740000,0.0
1658384750000,4.898979485571256e-07
1658384760000,0.0
1658384770000,3.48550718412727e-06
1658384780000,5.9436006670113665e-06
1658384790000,4.000000000004e-07
1658384800000,5.705747589540416e-06
1658384810000,3.18747549009946e-06
1658384820000,0.0
1658384830000,6.8267416928983295e-06
1658384840000,1.944379655547116e-06
1658384850000,3.142696805276688e-07
1658384860000,0.0
1658384870000,3.494281041934724e-06
1658384880000,6.355351750122318e-06
1658384890000,0.0
1658384900000,4.51753951446808e-07
1658384910000,4.284784125216983e-07
1658384920000,1.5850541612825182e-06
1658384930000,4.453617714155687e-07
1658384940000,4.418219229172632e-06
1658384950000,3.452896649785523e-06
1658384960000,2.3905739373655504e-06
1658384970000,3.213969508259321e-06
1658384980000,6.2052880674465834e-06
1658384990000,3.077511069054324e-06
1658385000000,4.7140452079150315e-07
1658385010000,6.933105527091065e-06
1658385020000,4.7140452079150315e-07
1658385030000,1.7591739618644663e-06
1658385040000,5.423667907420669e-06
1658385050000,1.0312686794251435e-05
1658385060000,4.617710625170444e-06
1658385070000,2.5834811785676608e-06
1658385080000,8.819171036890789e-07
1658385090000,1.1986953050912405e-05
1658385100000,7.299808027035748e-07
1658385110000,4.648295192808779e-07
1658385120000,1.3323467750497849e-06
1658385130000,9.727931592134076e-06
1658385140000,1.1510272780830178e-05
1658385150000,8.628225831059337e-06
1658385160000,1.2705891130554068e-05
1658385170000,1.926789300053803e-05
1658385180000,6.602693053259101e-06
1658385190000,2.0114456697324466e-06
1658385200000,9.117291264406076e-06
1658385210000,4.841229182764113e-07
1658385220000,6.219196089527538e-06
1658385230000,1.2472191289258945e-06
1658385240000,0.0
1658385250000,5.527707983931195e-07
1658385260000,4.714045207849611e-07
1658385270000,0.0
1658385280000,9.568466729614453e-07
1658385290000,3.0170338206275468e-06
1658385300000,6.102859818032045e-07
1658385310000,3.5014282800040972e-06
1658385320000,4.898979485571256e-07
1658385330000,4.000000000004e-07
1658385340000,4.257640191466841e-06
1658385350000,3.913784400464911e-06
1658385360000,5.000000000005e-07
1658385370000,4.126816235901217e-06
1658385380000,7.257297523662366e-06
1658385390000,3.947937043132153e-06
1658385400000,7.4160241731051584e-06
1658385410000,6.244524228493756e-06
1658385420000,5.161671932901634e-06
1658385430000,3.2787192621542793e-06
1658385440000,4.258279435941161e-06
1658385450000,1.8571184369534293e-06
1658385460000,1.0900498230734326e-06
1658385470000,1.2483184849162647e-06
1658385480000,1.8731911149580947e-06
1658385490000,8.939617071267722e-07
1658385500000,6.173247735457292e-06
1658385510000,8.692444636004846e-06
1658385520000,4.545296714436093e-07
1658385530000,5.533829044060148e-06
1658385540000,4.930066485921278e-07
1658385550000,0.0
1658385560000,4.7140452079150315e-07
1658385570000,3.991114391103329e-06
1658385580000,2.5880928986526903e-06
1658385590000,1.495555545787925e-06
1658385600000,1.0278070034513039e-05
1658385610000,2.494438257851789e-07
1658385620000,5.779078727367414e-06
1658385630000,1.1015391185754468e-05
1658385640000,4.9003919058016755e-06
1658385650000,0.0
1658385660000,2.285689173971485e-06
1658385670000,9.797958971074524e-07
1658385680000,3.907084094626006e-06
1658385690000,6.64679853732582e-06
1658385700000,4.165977904468179e-07
1658385710000,1.3877787807814457e-17
1658385720000,6.749814812276174e-06
1658385730000,0.0
1658385740000,0.0
1658385750000,2.8747978728832197e-07
1658385760000,1.3367805536153958e-06
1658385770000,6.2700565760965155e-06
1658385780000,5.0296174958123534e-06
1658385790000,4.4176414018757325e-06
1658385800000,0.0
1658385810000,4.7140452079150315e-07
1658385820000,4.517539514530774e-07
1658385830000,2.575393768191139e-07
1658385840000,4.330127018926524e-07
1658385850000,0.0
1658385860000,4.985185152626416e-07
1658385870000,5.1478150704921345e-06
1658385880000,2.7585095613374907e-06
1658385890000,1.0497813183366976e-06
1658385900000,1.3877787807814457e-17
1658385910000,2.3150323971778375e-06
1658385920000,0.0
1658385930000,3.608012122944708e-07
1658385940000,3.142696805276688e-07
1658385950000,4.570436400263837e-06
1658385960000,3.112876483250879e-06
1658385970000,4.3783922971819865e-06
1658385980000,8.600403603831158e-06
1658385990000,2.4110168376371435e-06
1658386000000,3.6464227527802306e-07
1658386010000,2.395971093580838e-05
1658386020000,4.4690303323046644e-06
1658386030000,4.141898772757174e-06
1658386040000,2.099933861394459e-06
1658386050000,8.124151435522415e-06
1658386060000,2.4494897427807715e-06
1658386070000,3.142696805276688e-07
1658386080000,7.357469194036505e-06
1658386090000,2.1699057758907086e-06
1658386100000,2.0368693048639594e-05
1658386110000,1.0474666653075896e-05
1658386120000,6.858566217188561e-06
1658386130000,1.0083073308614761e-05
1658386140000,6.881884880335485e-06
1658386150000,2.1844519977816826e-05
1658386160000,3.85038209112289e-06
1658386170000,1.4247877340980712e-05
1658386180000,1.4233903732843285e-05
1658386190000,1.3356062293955636e-05
1658386200000,1.7119911157034184e-05
1658386210000,5.425273610611227e-06
1658386220000,2.099933861394459e-06
1658386230000,5.519536011094967e-06
1658386240000,9.682458365528226e-07
1658386250000,5.790908913012078e-06
1658386260000,7.380406492868177e-06
1658386270000,1.5106857477888255e-05
1658386280000,2.5910615585116923e-06
1658386290000,3.9434782119588755e-06
1658386300000,2.5680812530617556e-06
1658386310000,4.214261501144362e-06
1658386320000,8.079848427866918e-06
1658386330000,1.0479321468810255e-05
1658386340000,4.190702026046413e-07
1658386350000,4.582575694960423e-07
1658386360000,3.382866681119573e-06
1658386370000,5.000000000005e-07
1658386380000,0.0
1658386390000,9.465389585220771e-06
1658386400000,1.3660878403871884e-05
1658386410000,2.2362614006203413e-06
1658386420000,4.714045207849611e-07
1658386430000,4.3301270188664305e-07
1658386440000,6.428456640947577e-06
1658386450000,0.0
1658386460000,2.385939717037394e-06
1658386470000,4.925123054172408e-07
1658386480000,1.3877787807814457e-17
1658386490000,3.344188055414959e-06
1658386500000,9.860132971842555e-07
1658386510000,6.343239424033514e-07
1658386520000,6.800422537745135e-06
1658386530000,3.142696805276688e-07
1658386540000,1.105541596783798e-06
1658386550000,1.973153144928472e-06
1658386560000,8.453394379966213e-06
1658386570000,5.17844827439804e-06
1658386580000,4.517539514530774e-07
1658386590000,3.5316033500693354e-06
1658386600000,4.000000000004e-07
1658386610000,4.038013813199277e-06
1658386620000,2.5314350209538417e-06
1658386630000,2.015495527712812e-06
1658386640000,4.582575694960423e-07
1658386650000,4.5825756949604234e-07
1658386660000,2.1317548400869036e-06
1658386670000,0.0
1658386680000,4.602052682107191e-06
1658386690000,2.6735611072272443e-06
1658386700000,1.718249385964014e-06
1658386710000,3.411744421845496e-06
1658386720000,4.7140452079150315e-07
1658386730000,5.4230987451823965e-06
1658386740000,3.891079010731568e-06
1658386750000,2.6710105804124824e-06
1658386760000,2.287875652217679e-06
1658386770000,8.164965809285425e-07
1658386780000,0.0
1658386790000,5.000000000005e-07
1658386800000,5.220153254454194e-06
1658386810000,1.1088696211625394e-06
1658386820000,1.3169567191079095e-06
1658386830000,1.600630839008056e-06
1658386840000,4.4793004176303236e-06
1658386850000,6.157342741608225e-06
1658386860000,4.087625244894948e-06
1658386870000,9.165151389920846e-07
1658386880000,4.7140452079150315e-07
1658386890000,9.147320339198933e-07
1658386900000,4.725524152134598e-06
1658386910000,6.013318551349065e-06
1658386920000,0.0
1658386930000,4.000000000004001e-07
1658386940000,4.979295977324672e-07
1658386950000,4.330127018926524e-07
1658386960000,5.310344827585247e-06
1658386970000,4.898979485571256e-07
1658386980000,3.2007652146261134e-06
1658386990000,3.3697579494809688e-06
1658387000000,0.0
1658387010000,1.268647884801848e-06
1658387020000,0.0
1658387030000,5.890150893745406e-07
1658387040000,1.3794537186826083e-06
1658387050000,4.810456929213158e-07
1658387060000,1.3633303162140497e-05
1658387070000,7.80276464432043e-06
1658387080000,4.3866907294152134e-06
1658387090000,9.48536885008512e-06
1658387100000,0.0
1658387110000,6.99083800722022e-05
1658387120000,1.8162309058685528e-05
1658387130000,1.1540956322570407e-05
1658387140000,5.865221772985045e-06
1658387150000,2.3484688889700055e-06
1658387160000,5.399999999997844e-06
1658387170000,2.5245324099527095e-06
1658387180000,9.823759254522766e-06
1658387190000,9.123025366443886e-06
1658387200000,2.397915761654417e-06
1658387210000,5.754322047140582e-06
1658387220000,5.3814496188300695e-06
1658387230000,5.973809504832015e-06
1658387240000,5.622416762211524e-07
1658387250000,0.0
1658387260000,2.289032420368502e-06
1658387270000,0.0
1658387280000,6.968832723598492e-06
1658387290000,1.0576595220036994e-05
1658387300000,5.097932881823758e-06
1658387310000,2.258448962447232e-06
1658387320000,4.649291581362543e-06
1658387330000,1.3789532944264018e-05
1658387340000,1.4176209008200193e-05
1658387350000,3.3258419219464855e-06
1658387360000,1.2632560992224336e-05
1658387370000,9.682435952395594e-06
1658387380000,7.793532695365676e-06
1658387390000,3.505709628590911e-06
1658387400000,1.7509332727726594e-05
1658387410000,6.116060363930258e-06
1658387420000,3.435949269486832e-06
1658387430000,9.821704656165586e-06
1658387440000,9.746951090241976e-06
1658387450000,3.1964980838435742e-06
1658387460000,4.581484475579874e-06
1658387470000,1.0351579038522547e-05
1658387480000,2.6457513110619908e-06
1658387490000,7.278322982103209e-06
1658387500000,4.7140452079150315e-07
1658387510000,7.10563156939638e-06
1658387520000,5.72147304217076e-06
1658387530000,2.0763488362518814e-06
1658387540000,2.7537852736411858e-06
1658387550000,9.303079773805643e-06
1658387560000,2.9439202887731317e-06
1658387570000,1.1436601232495897e-06
1658387580000,5.8970764115862916e-06
1658387590000,9.240697801990513e-06
1658387600000,4.220751686784244e-06
1658387610000,8.778730870839673e-07
1658387620000,1.443969532565735e-06
1658387630000,5.000000000005e-07
1658387640000,1.2394886768074443e-06
1658387650000,8.245982008324172e-06
1658387660000,7.96427975814886e-06
1658387670000,7.483314773555367e-07
1658387680000,0.0
1658387690000,4.7140452079150315e-07
1658387700000,1.0323436120465514e-05
1658387710000,0.0
1658387720000,2.1104695289584186e-06
1658387730000,2.3570226039575157e-06
1658387740000,4.422668877497782e-06
1658387750000,5.656854249491496e-06
1658387760000,3.919183588457005e-06
1658387770000,4.948716593058884e-07
1658387780000,3.106910452840087e-06
1658387790000,3.2218973970859067e-06
1658387800000,4.898979485571256e-07
1658387810000,4.330127018926524e-07
1658387820000,7.071067811872547e-07
1658387830000,4.462999814804776e-06
1658387840000,4.517539514530774e-07
1658387850000,4.330127018926524e-07
1658387860000,0.0
1658387870000,2.8720878971369437e-06
1658387880000,5.848727421991383e-06
1658387890000,1.2256581494343238e-05
1658387900000,8.086595150016131e-06
1658387910000,4.445181344807208e-06
1658387920000,1.3010703286141967e-05
1658387930000,1.6133338961256456e-05
1658387940000,1.376137098539161e-05
1658387950000,7.964064699047576e-06
1658387960000,1.3727913760008853e-05
1658387970000,1.212604806466958e-05
1658387980000,9.352823761521284e-06
1658387990000,9.89743318611777e-07
1658388000000,5.527104928342386e-06
1658388010000,3.4786606972997216e-06
1658388020000,4.32758035604216e-06
1658388030000,8.87421715441985e-06
1658388040000,2.8070521054119185e-06
1658388050000,1.66805332723223e-06
1658388060000,5.142004877305315e-06
1658388070000,7.042187388450699e-06
1658388080000,4.180153610874511e-06
1658388090000,7.640285414751982e-06
1658388100000,5.245454498840544e-06
1658388110000,2.8000000000005797e-06
1658388120000,5.843454167483896e-06
1658388130000,9.179345718055161e-06
1658388140000,1.0434318377353317e-05
1658388150000,1.0356086167576712e-06
1658388160000,3.076869842499427e-06
1658388170000,3.4992710611223255e-07
1658388180000,5.138680342779755e-06
1658388190000,4.9579547072232685e-06
1658388200000,3.7584837733278505e-06
1658388210000,1.2779741754365975e-06
1658388220000,1.0086281294335372e-05
1658388230000,2.66469355010863e-07
1658388240000,4.4034738238679593e-07
1658388250000,6.52284447154796e-06
1658388260000,5.100640050582164e-06
1658388270000,8.16816336354749e-06
1658388280000,1.3051550502583998e-05
1658388290000,2.5030593525630386e-06
1658388300000,9.278619155753416e-06
1658388310000,9.7447626880399e-06
1658388320000,3.96778695664389e-06
1658388330000,4.330127018926524e-07
1658388340000,1.8147603117366993e-05
1658388350000,1.0731744764451224e-05
1658388360000,5.884153625533384e-06
1658388370000,1.2564506564445878e-05
1658388380000,6.8554525683463845e-06
1658388390000,4.82960045577913e-06
1658388400000,1.313014684396226e-06
1658388410000,1.3877787807814457e-17
1658388420000,5.629027483785472e-06
1658388430000,4.566232594796401e-07
1658388440000,1.2000000000012002e-06
1658388450000,0.0
1658388460000,3.614737408249185e-06
1658388470000,2.8747978728832197e-07
1658388480000,3.958114029011339e-06
1658388490000,3.3541019662478668e-06
1658388500000,0.0
1658388510000,3.588318973816313e-06
1658388520000,4.190702026046413e-07
1658388530000,5.000000000005e-07
1658388540000,3.2387954424977424e-06
1658388550000,5.000000000005e-07
1658388560000,9.759000729495092e-07
1658388570000,2.882772362186029e-06
1658388580000,6.83694388253207e-06
1658388590000,5.527707983931195e-07
1658388600000,6.628461958592318e-06
1658388610000,7.433174124311728e-06
1658388620000,0.0
1658388630000,4.7478185991943686e-06
1658388640000,5.430469592953305e-06
1658388650000,9.91043567427632e-07
1658388660000,3.659625273555107e-06
1658388670000,3.856946079203207e-07
1658388680000,3.0769230769261543e-06
1658388690000,9.860132971842555e-07
1658388700000,3.5456367640278644e-06
1658388710000,5.642405045179244e-06
1658388720000,7.2086644914307605e-06
1658388730000,6.171677243667126e-06
1658388740000,5.474689235218772e-06
1658388750000,1.6110727964808874e-06
1658388760000,0.0
1658388770000,0.0
1658388780000,0.0
1658388790000,1.5523280008513156e-06
1658388800000,5.000000000005e-07
1658388810000,1.0523488093456184e-06
1658388820000,0.0
1658388830000,9.704169126590085e-06
1658388840000,3.5490217744585267e-06
1658388850000,1.8856180831594705e-06
1658388860000,5.838034312000691e-06
1658388870000,3.008321791297814e-06
1658388880000,0.0
1658388890000,4.366062299147612e-06
1658388900000,5.096403960969468e-06
1658388910000,3.0000000000030005e-07
1658388920000,0.0
1658388930000,3.499271061122325e-07
1658388940000,4.867882598397679e-06
1658388950000,3.726779962451657e-07
1658388960000,9.428090415830063e-07
1658388970000,1.2686114456377963e-06
1658388980000,4.898979485571256e-07
1658388990000,0.0
1658389000000,0.0
1658389010000,1.3912424503139156e-05
1658389020000,1.7688665548579823e-06
1658389030000,2.1758618981869493e-06
1658389040000,8.944271910008104e-07
1658389050000,2.0783012143355543e-06
1658389060000,4.810456929213157e-07
1658389070000,1.3877787807814457e-17
1658389080000,5.1612875224004826e-06
1658389090000,7.556763280680615e-06
1658389100000,5.811137774610197e-07
1658389110000,5.590169943755065e-07
1658389120000,4.92415724906995e-06
1658389130000,2.1666666666688332e-06
1658389140000,1.7492855684553398e-06
1658389150000,4.939872847555367e-06
1658389160000,6.285393610553376e-07
1658389170000,3.4641016151343513e-06
1658389180000,5.000000000005e-07
1658389190000,3.399346342398589e-07
1658389200000,4.714045207915031e-06
1658389210000,2.317562027213818e-06
1658389220000,3.694252292416869e-06
1658389230000,0.0
1658389240000,3.927113726676765e-06
1658389250000,1.4817407180555953e-06
1658389260000,4.341897166672061e-06
1658389270000,9.72986948066665e-06
1658389280000,4.4684384463418695e-06
1658389290000,1.3877787807814457e-17
1658389300000,4.164132562735118e-06
1658389310000,7.794228634061733e-06
1658389320000,5.352465683110323e-06
1658389330000,0.0
